tract_a	tract_b	adjacency
53035090501	53035090501	1
53035090501	53035090502	1
53035090201	53035090501	1
53035090400	53035090501	1
53035090501	53035940100	1
53035990100	53035990100	1
53033990100	53035990100	1
53029992201	53035990100	1
53035990100	53045960300	1
53035091000	53035990100	1
53035090900	53035990100	1
53035092802	53035990100	1
53035092803	53035990100	1
53035090201	53035990100	1
53035092704	53035990100	1
53035090102	53035990100	1
53035090300	53035990100	1
53035092600	53035990100	1
53035940100	53035990100	1
53035940000	53035990100	1
53035090700	53035990100	1
53035091301	53035990100	1
53035091302	53035990100	1
53031950702	53035990100	1
53035990100	53053072506	1
53035990100	53061990002	1
53077940004	53077940004	1
53077940001	53077940004	1
53077940002	53077940004	1
53077003100	53077003100	1
53077001701	53077003100	1
53077003100	53077003200	1
53077003002	53077003100	1
53077000400	53077000400	1
53077000400	53077002900	1
53077000400	53077000901	1
53077001800	53077001800	1
53077001800	53077002001	1
53077001800	53077002701	1
53077001800	53077002002	1
53077001701	53077001800	1
53077001800	53077940003	1
53077001800	53077001901	1
53077002200	53077002200	1
53077002200	53077940002	1
53077001701	53077002200	1
53077001702	53077002200	1
53033024902	53033024902	1
53033024901	53033024902	1
53033024902	53033025003	1
53033024800	53033024902	1
53033024902	53033024903	1
53033026002	53033026002	1
53033025302	53033026002	1
53033026002	53033026200	1
53033030004	53033030004	1
53033029801	53033030004	1
53033030004	53033030005	1
53033032002	53033032002	1
53033032002	53033032102	1
53033031800	53033032002	1
53033031904	53033032002	1
53033032002	53033032007	1
53033032102	53033032102	1
53033032102	53033032602	1
53033032102	53033032702	1
53033031904	53033032102	1
53033032102	53033032103	1
53033032102	53033032210	1
53033032500	53033032500	1
53033032402	53033032500	1
53033032215	53033032500	1
53033032210	53033032500	1
53033032500	53033032601	1
53033000100	53033000100	1
53033000100	53033000200	1
53033000100	53033000700	1
53033000100	53033000800	1
53033000100	53033000900	1
53033000200	53033000200	1
53033000200	53033000300	1
53033000200	53033000600	1
53033000200	53033000700	1
53033000200	53033021100	1
53033000200	53033021000	1
53033000300	53033000300	1
53033000300	53033000401	1
53033000300	53033000600	1
53033000300	53033021100	1
53033000300	53033021000	1
53033000401	53033000401	1
53033000401	53033000600	1
53033000401	53033021000	1
53033000600	53033000600	1
53033000600	53033000700	1
53033000700	53033000700	1
53033000700	53033000800	1
53033000800	53033000800	1
53033000800	53033002200	1
53033000800	53033000900	1
53011041201	53011041201	1
53011041201	53011041322	1
53011041325	53011041325	1
53011042800	53011042800	1
53011042700	53011042800	1
53033001400	53033001400	1
53033001400	53033001600	1
53033001400	53033990100	1
53033001400	53033001702	1
53033001400	53033001701	1
53033001600	53033001600	1
53033001600	53033003100	1
53033001600	53033990100	1
53033001600	53033003000	1
53033001600	53033001702	1
53033002200	53033002200	1
53033002200	53033003900	1
53033000900	53033002200	1
53033002100	53033002200	1
53033002200	53033002400	1
53011041319	53011041319	1
53011041319	53011041321	1
53011041319	53011041332	1
53011041319	53011041320	1
53011041319	53011041330	1
53011041321	53011041321	1
53011041320	53011041321	1
53011040608	53011041321	1
53011041321	53011041329	1
53033002800	53033002800	1
53033002800	53033004600	1
53033002700	53033002800	1
53033001701	53033002800	1
53033001800	53033002800	1
53033002800	53033002900	1
53011041322	53011041322	1
53011041322	53011041323	1
53011041323	53011041323	1
53011041320	53011041323	1
53011041323	53011041329	1
53011041700	53011041700	1
53011041700	53011041800	1
53011041700	53011042700	1
53011041011	53011041700	1
53011041800	53011041800	1
53011041800	53011041900	1
53011041800	53011042500	1
53011041011	53011041800	1
53011041900	53011041900	1
53011041900	53011042000	1
53011041900	53011042100	1
53011041900	53011042300	1
53011041900	53011042500	1
53011041011	53011041900	1
53011042000	53011042000	1
53011042000	53011042100	1
53011042100	53011042100	1
53011042100	53011042300	1
53033006500	53033006500	1
53033006500	53033007600	1
53033006400	53033006500	1
53033006100	53033006500	1
53033006200	53033006500	1
53033007200	53033007200	1
53033007000	53033007200	1
53033007100	53033007200	1
53033007200	53033008100	1
53033003100	53033003100	1
53033003100	53033003200	1
53033003100	53033003300	1
53033003100	53033990100	1
53033003000	53033003100	1
53033003200	53033003200	1
53033003200	53033003300	1
53033003200	53033005801	1
53033003200	53033990100	1
53033003200	53033005700	1
53033003300	53033003300	1
53033003000	53033003300	1
53033002900	53033003300	1
53011042300	53011042300	1
53011042300	53011042400	1
53011042300	53011042500	1
53059950100	53059950100	1
53059950100	53059950400	1
53059950100	53059950300	1
53059950100	53059950500	1
53059950100	53059950200	1
53015001800	53059950100	1
53059950100	53077940003	1
53015001501	53059950100	1
53039950300	53059950100	1
53041971900	53059950100	1
53041972000	53059950100	1
53059950400	53059950400	1
53059950400	53059950500	1
53039950300	53059950400	1
53059950300	53059950300	1
53059950300	53059950500	1
53059950200	53059950300	1
53059950500	53059950500	1
53059950200	53059950200	1
53011040507	53059950200	1
53033003600	53033003600	1
53033003600	53033004600	1
53033003600	53033004400	1
53033002700	53033003600	1
53033002600	53033003600	1
53033003900	53033003900	1
53033003800	53033003900	1
53033002400	53033003900	1
53033005801	53033005801	1
53033005700	53033005801	1
53033005801	53033005802	1
53033005801	53033005900	1
53021020606	53021020606	1
53021020603	53021020606	1
53021020605	53021020606	1
53005010600	53021020606	1
53021020502	53021020606	1
53021020501	53021020606	1
53011042400	53011042400	1
53011042400	53011042500	1
53033990100	53033990100	1
53033005700	53033990100	1
53033005802	53033990100	1
53033027701	53033990100	1
53033009600	53033990100	1
53033009701	53033990100	1
53033009900	53033990100	1
53033010600	53033990100	1
53033990100	53053060300	1
53033008100	53033990100	1
53033030100	53033990100	1
53033990100	53053072506	1
53033005600	53033990100	1
53033009200	53033990100	1
53033009300	53033990100	1
53033990100	53061990002	1
53033990100	53061050600	1
53033032326	53033032326	1
53033032326	53033032327	1
53033032313	53033032326	1
53033032321	53033032326	1
53033032311	53033032326	1
53033032327	53033032327	1
53033032327	53033032328	1
53033032327	53033032329	1
53033032313	53033032327	1
53033032311	53033032327	1
53033023803	53033023803	1
53033023803	53033023804	1
53033025602	53033025602	1
53033025601	53033025602	1
53033025602	53033031903	1
53033025602	53033031907	1
53033029101	53033029101	1
53033029101	53033029801	1
53033029101	53033029102	1
53033029101	53033029205	1
53033029101	53033029206	1
53033028300	53033029101	1
53033031605	53033031605	1
53033031204	53033031605	1
53033031601	53033031605	1
53033031604	53033031605	1
53033031603	53033031605	1
53033031605	53033032006	1
53027940000	53027940000	1
53027940000	53031950702	1
53011042500	53011042500	1
53033031706	53033031706	1
53033031705	53033031706	1
53033031706	53033032006	1
53011041203	53011041203	1
53011041203	53011041313	1
53011041111	53011041203	1
53033007700	53033007700	1
53033007600	53033007700	1
53033007700	53033007800	1
53033006400	53033007700	1
53033006200	53033007700	1
53033006300	53033007700	1
53033007700	53033007900	1
53015001300	53015001300	1
53015001200	53015001300	1
53015001300	53015001700	1
53015000800	53015001300	1
53015001100	53015001300	1
53015001200	53015001200	1
53015001200	53015001700	1
53015001100	53015001200	1
53015001700	53015001700	1
53015001700	53015002001	1
53015001700	53015001800	1
53015001501	53015001700	1
53015000800	53015000800	1
53015000602	53015000800	1
53015000800	53015001900	1
53015000800	53015001100	1
53015000704	53015000800	1
53015000800	53015002100	1
53015000602	53015000602	1
53015000400	53015000602	1
53015000501	53015000602	1
53015000502	53015000602	1
53015000601	53015000602	1
53015000602	53015002100	1
53015002001	53015002001	1
53015001900	53015002001	1
53015002001	53041971500	1
53015002001	53041971600	1
53015001900	53015001900	1
53015000704	53015001900	1
53015000703	53015001900	1
53015001100	53015001100	1
53015001100	53015002100	1
53015001800	53015001800	1
53015001501	53015001800	1
53015001800	53041971700	1
53015001800	53041971900	1
53077940001	53077940001	1
53077940001	53077940002	1
53077940001	53077940003	1
53077001702	53077940001	1
53015000400	53015000400	1
53015000400	53015000501	1
53015000400	53015002100	1
53011041312	53011041312	1
53011041312	53011041313	1
53011041312	53011041333	1
53011041312	53011041331	1
53011041312	53011041330	1
53011041312	53011041326	1
53011041313	53011041313	1
53011041313	53011041331	1
53033007600	53033007600	1
53033006400	53033007600	1
53033007600	53033007900	1
53033007800	53033007800	1
53033006300	53033007800	1
53033007800	53033024200	1
53033004600	53033004600	1
53033004600	53033004900	1
53033004600	53033005000	1
53033002700	53033004600	1
53033004600	53033005100	1
53033004600	53033005200	1
53033004900	53033004900	1
53033004900	53033005000	1
53033004900	53033005400	1
53033005000	53033005000	1
53033005000	53033005400	1
53033005000	53033005100	1
53033005301	53033005301	1
53033005301	53033005302	1
53033004400	53033005301	1
53033004302	53033005301	1
53033005200	53033005301	1
53033005302	53033005302	1
53033005302	53033006100	1
53033005302	53033006200	1
53033004302	53033005302	1
53033004301	53033005302	1
53033005200	53033005302	1
53033005700	53033005700	1
53033005700	53033005802	1
53033005600	53033005700	1
53033032328	53033032328	1
53033032316	53033032328	1
53033032328	53033032329	1
53033032313	53033032328	1
53033006400	53033006400	1
53033006200	53033006400	1
53033005802	53033005802	1
53033005802	53033005900	1
53033005802	53033007000	1
53033005802	53033007100	1
53033005600	53033005802	1
53033005900	53033005900	1
53033006100	53033006100	1
53033006100	53033006200	1
53033005400	53033006100	1
53033005200	53033006100	1
53033006200	53033006200	1
53033006200	53033006300	1
53033006300	53033006300	1
53033006300	53033024200	1
53053060500	53053060500	1
53053060500	53053060800	1
53053060400	53053060500	1
53053060500	53053060600	1
53053060500	53053060700	1
53011042700	53011042700	1
53077001100	53077001100	1
53077001100	53077940003	1
53077000902	53077001100	1
53077000901	53077001100	1
53077001100	53077001201	1
53077002001	53077002001	1
53077002001	53077002002	1
53077000200	53077000200	1
53077000200	53077001501	1
53077002701	53077002701	1
53077002701	53077940003	1
53039950100	53077002701	1
53077940002	53077940002	1
53077940002	53077940003	1
53077940002	53077940006	1
53077940002	53077940005	1
53077001702	53077940002	1
53077002900	53077002900	1
53077002900	53077003002	1
53077002002	53077002002	1
53077001701	53077001701	1
53077001701	53077003200	1
53037975700	53077001701	1
53037975200	53077001701	1
53025011402	53077001701	1
53077001701	53077001702	1
53077003200	53077003200	1
53077940003	53077940003	1
53039950100	53077940003	1
53039950300	53077940003	1
53077001702	53077940003	1
53041972000	53077940003	1
53033024901	53033024901	1
53033024800	53033024901	1
53033024901	53033025005	1
53033024901	53033024903	1
53061041304	53061041304	1
53061041202	53061041304	1
53061040900	53061041304	1
53061041304	53061990002	1
53061041303	53061041304	1
53033007000	53033007000	1
53033007000	53033007100	1
53033032320	53033032320	1
53033032319	53033032320	1
53033032320	53033032321	1
53033032602	53033032602	1
53033032602	53033032702	1
53033032602	53033032703	1
53033032210	53033032602	1
53033032601	53033032602	1
53033030700	53033030700	1
53033032402	53033032402	1
53033029306	53033029306	1
53033029306	53033029307	1
53033029306	53033029403	1
53033031800	53033031800	1
53033029307	53033031800	1
53033031705	53033031800	1
53033031800	53033032007	1
53033031800	53033031907	1
53033032702	53033032702	1
53033031502	53033032702	1
53033032702	53037975100	1
53033032702	53033032704	1
53033032702	53033032703	1
53033021700	53033021700	1
53033021700	53061051917	1
53033021700	53033022001	1
53033021700	53033022101	1
53033021700	53033022102	1
53033025003	53033025003	1
53033024800	53033025003	1
53033023404	53033025003	1
53033023403	53033025003	1
53033025003	53033025006	1
53033025003	53033032103	1
53033024903	53033025003	1
53033029602	53033029602	1
53033029602	53033031205	1
53033029602	53033029700	1
53033024800	53033024800	1
53033023403	53033024800	1
53033011102	53033011102	1
53033010200	53033011102	1
53033010300	53033011102	1
53033025803	53033025803	1
53033025803	53033025805	1
53033003000	53033003000	1
53033001702	53033003000	1
53033002900	53033003000	1
53033021100	53033021100	1
53033021000	53033021100	1
53033031904	53033031904	1
53033031903	53033031904	1
53029992201	53029992201	1
53029972000	53029992201	1
53029992201	53055990100	1
53029992201	53061053201	1
53029992201	53057990100	1
53029992201	53061990100	1
53029992201	53057940300	1
53029992201	53061990002	1
53029970100	53029992201	1
53029970200	53029992201	1
53029970300	53029992201	1
53029970400	53029992201	1
53029970500	53029992201	1
53029970900	53029992201	1
53029970700	53029992201	1
53029971000	53029992201	1
53011043000	53011043000	1
53011040507	53011040507	1
53033004400	53033004400	1
53033004302	53033004400	1
53033004301	53033004400	1
53033002500	53033004400	1
53033004400	53033005200	1
53033002600	53033004400	1
53033024200	53033024200	1
53033022400	53033024200	1
53033026600	53033026600	1
53033011402	53033026600	1
53033032207	53033032207	1
53033023404	53033032207	1
53033032207	53033032214	1
53033007100	53033007100	1
53033031204	53033031204	1
53033031204	53033031601	1
53033031204	53033031205	1
53033031204	53033031603	1
53033031202	53033031204	1
53033022702	53033022702	1
53033031601	53033031601	1
53033031601	53033032006	1
53033032316	53033032316	1
53033032313	53033032316	1
53033031205	53033031205	1
53033030401	53033030401	1
53033030006	53033030401	1
53033030313	53033030401	1
53049950300	53049950300	1
53049950300	53049950400	1
53049950200	53049950300	1
53049950300	53049990100	1
53033002700	53033002700	1
53033001800	53033002700	1
53033001900	53033002700	1
53033002000	53033002700	1
53033002600	53033002700	1
53033031502	53033031502	1
53033031502	53037975100	1
53033031502	53037975200	1
53033031502	53053070100	1
53033031501	53033031502	1
53033031202	53033031502	1
53033029801	53033029801	1
53033029102	53033029801	1
53033029205	53033029801	1
53033029206	53033029801	1
53033029700	53033029801	1
53015000501	53015000501	1
53015000501	53015000502	1
53015000501	53015000601	1
53015000501	53015002100	1
53015000502	53015000502	1
53015000502	53015000601	1
53015000601	53015000601	1
53049950500	53049950500	1
53049950500	53049950700	1
53049950500	53049950600	1
53049950400	53049950500	1
53049950500	53049990100	1
53049950700	53049950700	1
53049950400	53049950700	1
53049950700	53049990100	1
53049950600	53049950600	1
53049950600	53049990100	1
53049950400	53049950400	1
53049950200	53049950400	1
53041971500	53049950400	1
53041970100	53049950400	1
53049950200	53049950200	1
53041970100	53049950200	1
53061053301	53061053301	1
53061053201	53061053301	1
53057990100	53061053301	1
53061053301	53061990100	1
53061053301	53061053302	1
53053072601	53053072601	1
53035092902	53053072601	1
53053072601	53053072602	1
53035092901	53053072601	1
53053072503	53053072601	1
53053072410	53053072410	1
53053072308	53053072410	1
53053072309	53053072410	1
53053072408	53053072410	1
53053072409	53053072410	1
53053072405	53053072410	1
53053072410	53053072603	1
53053061300	53053061300	1
53053060600	53053061300	1
53033029307	53033029307	1
53061041811	53061041811	1
53061041703	53061041811	1
53061041811	53061051804	1
53061041811	53061041812	1
53061041810	53061041811	1
53037975401	53037975401	1
53037975401	53037975500	1
53037975401	53037975700	1
53037975401	53037975600	1
53037975300	53037975401	1
53037975401	53037975402	1
53011040809	53011040809	1
53011040808	53011040809	1
53011040809	53011040810	1
53011040803	53011040809	1
53011041010	53011041010	1
53011040808	53011041010	1
53011040810	53011041010	1
53011041010	53011041011	1
53011040711	53011040711	1
53011040710	53011040711	1
53011040711	53011040712	1
53011040707	53011040711	1
53011040415	53011040415	1
53011040415	53011040416	1
53011040413	53011040415	1
53011041332	53011041332	1
53011041332	53011041333	1
53011041330	53011041332	1
53033010402	53033010402	1
53033010402	53033010900	1
53033010401	53033010402	1
53033010001	53033010402	1
53033010402	53033011002	1
53033009300	53033010402	1
53033010702	53033010702	1
53033009900	53033010702	1
53033010600	53033010702	1
53033010701	53033010702	1
53033011402	53033011402	1
53033011401	53033011402	1
53033011401	53033011401	1
53033010800	53033011401	1
53033010701	53033011401	1
53033025806	53033025806	1
53033025302	53033025806	1
53033025806	53033029206	1
53033025805	53033025806	1
53033025806	53033026200	1
53033023404	53033023404	1
53033023403	53033023404	1
53033023404	53033032103	1
53033023403	53033023403	1
53033023804	53033023804	1
53077001502	53077001502	1
53077001501	53077001502	1
53077001502	53077001702	1
53077001202	53077001202	1
53077001201	53077001202	1
53077000902	53077000902	1
53077000901	53077000902	1
53077000901	53077000901	1
53077940006	53077940006	1
53077940005	53077940006	1
53033025005	53033025005	1
53033025005	53033025006	1
53033024903	53033025005	1
53033029102	53033029102	1
53033030006	53033030006	1
53033030006	53033030314	1
53033030006	53033030313	1
53033030005	53033030006	1
53033030314	53033030314	1
53033030313	53033030314	1
53033030313	53033030313	1
53033031604	53033031604	1
53033031604	53033032011	1
53033031603	53033031604	1
53033031604	53033032006	1
53077940005	53077940005	1
53033004302	53033004302	1
53033004301	53033004302	1
53033010002	53033010002	1
53033010001	53033010002	1
53033009300	53033010002	1
53033009400	53033010002	1
53033025302	53033025302	1
53033025301	53033025302	1
53033025302	53033026200	1
53033025006	53033025006	1
53033025006	53033032103	1
53033025006	53033031903	1
53033024903	53033025006	1
53033001702	53033001702	1
53033001701	53033001702	1
53033001702	53033002900	1
53021020603	53021020603	1
53021020603	53021020605	1
53021020502	53021020603	1
53021020501	53021020603	1
53021020605	53021020605	1
53021020605	53021980100	1
53021020502	53021020605	1
53021980100	53021980100	1
53021020100	53021980100	1
53029972000	53029972000	1
53033027701	53033027701	1
53033029205	53033029205	1
53033029205	53033029206	1
53033029206	53033029206	1
53033026200	53033029206	1
53033029206	53033029700	1
53033028300	53033029206	1
53009000400	53009000400	1
53009000200	53009000400	1
53009000300	53009000400	1
53009000400	53009000600	1
53009000400	53031950702	1
53073001201	53073001201	1
53073001000	53073001201	1
53073001201	53073001202	1
53073000902	53073001201	1
53073010403	53073010403	1
53073010403	53073010404	1
53055990100	53055990100	1
53055990100	53073010900	1
53055990100	53073011000	1
53055990100	53057990100	1
53055960100	53055990100	1
53055960500	53055990100	1
53055960300	53055990100	1
53061052806	53061052806	1
53061052806	53061052906	1
53061052804	53061052806	1
53061052903	53061052903	1
53061052903	53061940001	1
53061052903	53061052906	1
53061052104	53061052903	1
53061052903	53061052904	1
53061052903	53061052905	1
53061940001	53061940001	1
53061052104	53061940001	1
53061052804	53061940001	1
53061053102	53061940001	1
53061940001	53061990002	1
53061052905	53061940001	1
53061053201	53061053201	1
53061053201	53061053302	1
53061053201	53061053202	1
53061053101	53061053201	1
53061053102	53061053201	1
53061053201	53061990002	1
53061053400	53061053400	1
53061053400	53061053504	1
53061053302	53061053400	1
53061053101	53061053400	1
53061053700	53061053700	1
53061053602	53061053700	1
53007960200	53061053700	1
53007960100	53061053700	1
53025010400	53025010400	1
53025010300	53025010400	1
53025010400	53025010500	1
53025010400	53025011200	1
53061040200	53061040200	1
53061040100	53061040200	1
53061040200	53061040300	1
53061040200	53061040500	1
53061040200	53061052104	1
53061050300	53061050300	1
53061050300	53061051500	1
53061050300	53061050500	1
53061050200	53061050300	1
53061050300	53061990002	1
53061051905	53061051905	1
53061051905	53061051913	1
53061051400	53061051905	1
53061051905	53061051927	1
53061051905	53061051922	1
53061051917	53061051917	1
53061051913	53061051917	1
53061051916	53061051917	1
53061052401	53061052401	1
53061052401	53061052502	1
53061052302	53061052401	1
53053072313	53053072313	1
53053072312	53053072313	1
53053072305	53053072313	1
53053072307	53053072313	1
53053072308	53053072313	1
53053072311	53053072313	1
53053071807	53053071807	1
53053071807	53053071808	1
53053071704	53053071807	1
53053071706	53053071807	1
53053071803	53053071807	1
53053071806	53053071807	1
53053071807	53053071901	1
53053071807	53053072901	1
53053071703	53053071807	1
53053072312	53053072312	1
53053071803	53053072312	1
53053072106	53053072312	1
53053072307	53053072312	1
53053072308	53053072312	1
53053071808	53053071808	1
53053063501	53053071808	1
53053071704	53053071808	1
53053071803	53053071808	1
53053071703	53053071808	1
53061041202	53061041202	1
53061041202	53061041400	1
53061041202	53061041303	1
53053072905	53053072905	1
53053072800	53053072905	1
53053072903	53053072905	1
53061040400	53061040400	1
53061040100	53061040400	1
53061040300	53061040400	1
53061040400	53061040800	1
53061040400	53061040500	1
53061040400	53061040700	1
53061040400	53061990002	1
53053070403	53053070403	1
53053070403	53053073113	1
53053070100	53053070403	1
53053070403	53053073118	1
53053070313	53053070313	1
53053070313	53053070314	1
53053070308	53053070313	1
53053070309	53053070313	1
53053070314	53053070314	1
53053070314	53053070316	1
53053070316	53053070316	1
53025010700	53025010700	1
53025010700	53025011100	1
53025010200	53025010700	1
53025010700	53025011300	1
53025010500	53025010700	1
53025010700	53025011200	1
53025010700	53025011000	1
53025010700	53037975700	1
53025010700	53037975300	1
53025010700	53025011402	1
53025010700	53025011401	1
53025011100	53025011100	1
53025011100	53025011200	1
53025011000	53025011100	1
53025010902	53025011100	1
53025010300	53025010300	1
53025010200	53025010300	1
53025010100	53025010300	1
53025010300	53025010500	1
53025010300	53025011200	1
53017950200	53025010300	1
53025010800	53025010800	1
53025010200	53025010800	1
53025010800	53025011200	1
53025010800	53025010902	1
53025010800	53025010901	1
53025010200	53025010200	1
53025010200	53025011300	1
53025010100	53025010200	1
53025010200	53025011200	1
53025010200	53025011000	1
53001950200	53025010200	1
53001950100	53025010200	1
53025010200	53025010901	1
53025011300	53025011300	1
53025011000	53025011300	1
53001950200	53025011300	1
53001950300	53025011300	1
53025011300	53025011401	1
53025010100	53025010100	1
53017950100	53025010100	1
53017950200	53025010100	1
53025010500	53025010500	1
53025010500	53025011200	1
53025010500	53025010600	1
53017950200	53025010500	1
53017950300	53025010500	1
53025010500	53037975300	1
53025011200	53025011200	1
53025010902	53025011200	1
53053063501	53053063501	1
53053063200	53053063501	1
53053063400	53053063501	1
53053063501	53053063502	1
53053063100	53053063501	1
53053063501	53053071703	1
53025010600	53025010600	1
53025011000	53025011000	1
53025010902	53025011000	1
53025010901	53025011000	1
53053063200	53053063200	1
53053063200	53053063300	1
53053063200	53053063400	1
53053063100	53053063200	1
53053062400	53053063200	1
53053063300	53053063300	1
53053063300	53053063400	1
53053063300	53053940004	1
53053063300	53053071601	1
53053062400	53053063300	1
53053063400	53053063400	1
53053063400	53053063502	1
53053063400	53053071601	1
53053063400	53053071602	1
53053063400	53053071705	1
53053063100	53053063400	1
53053063502	53053063502	1
53053063502	53053071705	1
53053063502	53053071703	1
53009002000	53009002000	1
53009002000	53009002100	1
53009001900	53009002000	1
53009002000	53009002300	1
53053070308	53053070308	1
53053070308	53053070309	1
53053070311	53053070311	1
53053070310	53053070311	1
53053070309	53053070311	1
53073010600	53073010600	1
53073010600	53073010701	1
53053940010	53053940010	1
53053940009	53053940010	1
53053940004	53053940010	1
53053071205	53053940010	1
53053073408	53053940010	1
53053073407	53053940010	1
53073010900	53073010900	1
53073010900	53073011000	1
53057990100	53073010900	1
53073001202	53073010900	1
53073010404	53073010900	1
53053070703	53053070703	1
53053070703	53053940009	1
53065951300	53065951300	1
53065951300	53065951400	1
53065951100	53065951300	1
53065950800	53065951300	1
53065941000	53065951300	1
53073000700	53073000700	1
53073000400	53073000700	1
53073000700	53073000803	1
53073000700	53073000901	1
53073001000	53073001000	1
53073000902	53073001000	1
53073000901	53073001000	1
53067011100	53067011100	1
53067011100	53067012100	1
53067010600	53067011100	1
53067010100	53067011100	1
53067011100	53067012000	1
53053940009	53053940009	1
53053940004	53053940004	1
53053071100	53053940004	1
53053071601	53053940004	1
53053071205	53053940004	1
53053071100	53053071100	1
53053071100	53053071206	1
53053071100	53053071305	1
53053071100	53053071601	1
53053071100	53053071602	1
53053071100	53053071205	1
53053071206	53053071206	1
53053071206	53053071207	1
53053071206	53053071304	1
53053071206	53053071305	1
53053071206	53053071307	1
53053071205	53053071206	1
53053071206	53053073405	1
53073010302	53073010302	1
53073010302	53073010701	1
53073011000	53073011000	1
53073010404	53073011000	1
53053071207	53053071207	1
53053071207	53053071208	1
53053071207	53053071209	1
53053071207	53053071210	1
53053071207	53053071304	1
53053071207	53053073405	1
53053071208	53053071208	1
53053071208	53053071210	1
53053071208	53053071304	1
53053071208	53053073111	1
53053071208	53053073110	1
53053071209	53053071209	1
53053071209	53053071210	1
53053071209	53053073405	1
53053071210	53053071210	1
53053071210	53053073110	1
53053071304	53053071304	1
53053071304	53053071307	1
53053071304	53053073111	1
53065950900	53065950900	1
53065950900	53065951100	1
53065950200	53065950900	1
53065950100	53065950900	1
53065950800	53065950900	1
53065941000	53065950900	1
53065950700	53065950700	1
53065950700	53065950800	1
53065950300	53065950300	1
53065950200	53065950300	1
53065950300	53065950600	1
53065950300	53065950500	1
53065951400	53065951400	1
53065941000	53065951400	1
53065951100	53065951100	1
53065950800	53065951100	1
53065941000	53065951100	1
53065950200	53065950200	1
53065950100	53065950200	1
53065950200	53065950800	1
53065950200	53065950600	1
53065950200	53065950500	1
53065950100	53065950100	1
53065950100	53065950600	1
53065950800	53065950800	1
53065950600	53065950800	1
53065941000	53065941000	1
53065950600	53065950600	1
53065950500	53065950600	1
53065950500	53065950500	1
53073000400	53073000400	1
53057990100	53057990100	1
53057990100	53073001202	1
53057990100	53061990100	1
53057940600	53057990100	1
53057950100	53057990100	1
53057940200	53057990100	1
53057940300	53057990100	1
53057940400	53057990100	1
53057940800	53057990100	1
53029970100	53057990100	1
53029970300	53057990100	1
53057952402	53057952402	1
53057952302	53057952402	1
53057952401	53057952402	1
53057952302	53057952302	1
53057952302	53057952401	1
53057952301	53057952302	1
53057952401	53057952401	1
53057952301	53057952301	1
53073000804	53073000804	1
53073000804	53073000806	1
53073000804	53073000805	1
53073000803	53073000804	1
53073000806	53073000806	1
53073000805	53073000806	1
53073000806	53073010702	1
53073000806	53073001202	1
53073000805	53073000805	1
53073000803	53073000805	1
53073000805	53073001202	1
53073000805	53073000902	1
53073000805	53073000901	1
53073000803	53073000803	1
53073000803	53073000901	1
53073010702	53073010702	1
53073010701	53073010702	1
53073010701	53073010701	1
53073001202	53073001202	1
53073000902	53073001202	1
53073000902	53073000902	1
53073000901	53073000902	1
53073010404	53073010404	1
53073000901	53073000901	1
53045960300	53045960300	1
53011041320	53011041320	1
53011041320	53011041329	1
53033022001	53033022001	1
53033022001	53033022003	1
53033022001	53033022102	1
53033022003	53033022003	1
53033022003	53033022005	1
53033022003	53033022102	1
53033022003	53033022202	1
53061041703	53061041703	1
53061041703	53061051804	1
53061041703	53061051927	1
53033022203	53033022203	1
53033022203	53033022400	1
53033022201	53033022203	1
53033022202	53033022203	1
53033022005	53033022005	1
53033022005	53033022202	1
53033022400	53033022400	1
53033022202	53033022400	1
53033009600	53033009600	1
53033009600	53033009701	1
53033009600	53033009702	1
53033009600	53033009800	1
53033009600	53033009900	1
53033009701	53033009701	1
53033009701	53033009702	1
53033009701	53033010600	1
53033009702	53033009702	1
53033009702	53033009800	1
53033009800	53033009800	1
53033009800	53033009900	1
53033009900	53033009900	1
53033009900	53033010800	1
53033009900	53033010701	1
53033009200	53033009900	1
53033009300	53033009900	1
53033010100	53033010100	1
53033010100	53033010200	1
53033010100	53033010300	1
53033010100	53033010401	1
53033010001	53033010100	1
53033009500	53033010100	1
53009940000	53009940000	1
53009000200	53009940000	1
53009002100	53009002100	1
53009001900	53009002100	1
53009001200	53009001200	1
53009001200	53009001300	1
53009001200	53009001400	1
53009001100	53009001200	1
53009001300	53009001300	1
53009001300	53009001400	1
53009000200	53009000200	1
53009000200	53009000600	1
53009001800	53009001800	1
53009001400	53009001800	1
53009001500	53009001800	1
53009001800	53009001900	1
53009001700	53009001800	1
53009001600	53009001800	1
53009001800	53009002300	1
53009001800	53031950702	1
53009001400	53009001400	1
53009001400	53009001500	1
53009001400	53009001600	1
53009001100	53009001400	1
53009000300	53009000300	1
53009000300	53009000600	1
53009000600	53009000600	1
53009000600	53009001500	1
53009000600	53031950702	1
53009001500	53009001500	1
53009000700	53009001500	1
53009001100	53009001500	1
53009000800	53009001500	1
53009001500	53031950702	1
53009001900	53009001900	1
53009001700	53009001900	1
53009001900	53009002300	1
53009000700	53009000700	1
53009000700	53009000800	1
53009001700	53009001700	1
53009001600	53009001700	1
53009001700	53009002300	1
53009001600	53009001600	1
53009002300	53009002300	1
53009002300	53031950702	1
53067010800	53067010800	1
53067010400	53067010800	1
53067010800	53067011821	1
53009001100	53009001100	1
53033010200	53033010200	1
53033010200	53033010300	1
53033010300	53033010300	1
53033010300	53033010401	1
53033010300	53033011001	1
